"var.x1"	"var.x2"	"var.mid"
0.39	3.29	1.84
0.39	3.315	1.8525
0.39	3.34	1.865
0.39	3.365	1.8775
0.39	3.39	1.89
0.39	3.415	1.9025
0.39	3.44	1.915
0.39	3.465	1.9275
0.39	3.49	1.94
0.39	3.515	1.9525
0.39	3.54	1.965
0.39	3.565	1.9775
0.39	3.59	1.99
0.39	3.615	2.0025
0.39	3.64	2.015
0.39	3.665	2.0275
0.39	3.69	2.04
0.39	3.715	2.0525
0.39	3.74	2.065
0.39	3.765	2.0775
0.39	3.79	2.09
0.39	3.815	2.1025
0.39	3.84	2.115
0.39	3.865	2.1275
0.39	3.89	2.14
0.39	3.915	2.1525
0.39	3.94	2.165
0.39	3.965	2.1775
0.39	3.99	2.19
0.39	4.015	2.2025
0.39	4.04	2.215
0.39	4.065	2.2275
0.39	4.09	2.24
0.39	4.115	2.2525
0.39	4.14	2.265
0.39	4.165	2.2775
0.39	4.19	2.29
0.39	4.215	2.3025
0.39	4.24	2.315
0.39	4.265	2.3275
0.39	4.29	2.34
0.39	4.315	2.3525
0.39	4.34	2.365
0.39	4.365	2.3775
0.39	4.39	2.39
0.39	4.415	2.4025
0.39	4.44	2.415
0.39	4.465	2.4275
0.39	4.49	2.44
0.39	4.515	2.4525
0.39	4.54	2.465
0.39	4.565	2.4775
0.39	4.59	2.49
0.39	4.615	2.5025
0.39	4.64	2.515
0.39	4.665	2.5275
0.39	4.69	2.54
0.39	4.715	2.5525
0.39	4.74	2.565
0.39	4.765	2.5775
0.39	4.79	2.59
0.39	4.815	2.6025
0.39	4.84	2.615
0.39	4.865	2.6275
0.39	4.89	2.64
0.39	4.915	2.6525
0.39	4.94	2.665
0.39	4.965	2.6775
0.39	4.99	2.69
0.39	5.015	2.7025
0.39	5.04	2.715
0.39	5.065	2.7275
0.39	5.09	2.74
0.39	5.115	2.7525
0.39	5.14	2.765
0.39	5.165	2.7775
0.39	5.19	2.79
0.39	5.215	2.8025
0.39	5.24	2.815
0.39	5.265	2.8275
0.39	5.29	2.84
0.39	5.315	2.8525
0.39	5.34	2.865
0.39	5.365	2.8775
0.39	5.39	2.89
0.39	5.415	2.9025
0.39	5.44	2.915
0.39	5.465	2.9275
0.39	5.49	2.94
0.39	5.515	2.9525
0.39	5.54	2.965
0.39	5.565	2.9775
0.39	5.59	2.99
0.39	5.615	3.0025
0.39	5.64	3.015
0.39	5.665	3.0275
0.39	5.69	3.04
0.39	5.715	3.0525
0.39	5.74	3.065
0.39	5.765	3.0775
0.39	5.79	3.09
0.39	5.815	3.1025
0.39	5.84	3.115
0.39	5.865	3.1275
0.39	5.89	3.14
0.39	5.915	3.1525
0.39	5.94	3.165
0.39	5.965	3.1775
0.39	5.99	3.19
0.39	6.015	3.2025
0.39	6.04	3.215
0.39	6.065	3.2275
0.39	6.09	3.24
0.39	6.115	3.2525
0.39	6.14	3.265
0.39	6.165	3.2775
0.39	6.19	3.29
0.39	6.215	3.3025
0.39	6.24	3.315
0.39	6.265	3.3275
0.39	6.29	3.34
0.39	6.315	3.3525
0.39	6.34	3.365
0.39	6.365	3.3775
0.39	6.39	3.39
0.39	6.415	3.4025
0.39	6.44	3.415
0.39	6.465	3.4275
0.39	6.49	3.44
0.39	6.515	3.4525
0.39	6.54	3.465
0.39	6.565	3.4775
0.39	6.59	3.49
0.39	6.615	3.5025
0.39	6.64	3.515
0.39	6.665	3.5275
0.39	6.69	3.54
0.39	6.715	3.5525
0.39	6.74	3.565
0.39	6.765	3.5775
0.39	6.79	3.59
0.39	6.815	3.6025
0.39	6.84	3.615
0.39	6.865	3.6275
0.39	6.89	3.64
0.39	6.915	3.6525
0.39	6.94	3.665
0.39	6.965	3.6775
0.39	6.99	3.69
0.39	7.015	3.7025
0.39	7.04	3.715
0.39	7.065	3.7275
0.39	7.09	3.74
0.39	7.115	3.7525
0.39	7.14	3.765
0.39	7.165	3.7775
0.39	7.19	3.79
0.39	7.215	3.8025
0.39	7.24	3.815
0.39	7.265	3.8275
0.39	7.29	3.84
0.39	7.315	3.8525
0.39	7.34	3.865
0.39	7.365	3.8775
0.39	7.39	3.89
0.39	7.415	3.9025
0.39	7.44	3.915
0.39	7.465	3.9275
0.39	7.49	3.94
0.39	7.515	3.9525
0.39	7.54	3.965
0.39	7.565	3.9775
0.39	7.59	3.99
0.39	7.615	4.0025
0.39	7.64	4.015
0.39	7.665	4.0275
0.39	7.69	4.04
0.39	7.715	4.0525
0.39	7.74	4.065
0.39	7.765	4.0775
0.39	7.79	4.09
0.39	7.815	4.1025
0.39	7.84	4.115
0.39	7.865	4.1275
0.39	7.89	4.14
0.39	7.915	4.1525
0.39	7.94	4.165
0.39	7.965	4.1775
0.39	7.99	4.19
0.39	8.015	4.2025
0.39	8.04	4.215
0.39	8.065	4.2275
0.39	8.09	4.24
0.39	8.115	4.2525
0.39	8.14	4.265
0.39	8.165	4.2775
0.39	8.19	4.29
0.39	8.215	4.3025
0.39	8.24	4.315
0.39	8.265	4.3275
0.39	8.29	4.34
0.39	8.315	4.3525
0.39	8.34	4.365
0.39	8.365	4.3775
0.39	8.39	4.39
0.39	8.415	4.4025
0.39	8.44	4.415
0.39	8.465	4.4275
0.39	8.49	4.44
0.39	8.515	4.4525
0.39	8.54	4.465
0.39	8.565	4.4775
0.39	8.59	4.49
0.39	8.615	4.5025
0.39	8.64	4.515
0.39	8.665	4.5275
0.39	8.69	4.54
0.39	8.715	4.5525
0.39	8.74	4.565
0.39	8.765	4.5775
0.39	8.79	4.59
0.39	8.815	4.6025
0.39	8.84	4.615
0.39	8.865	4.6275
0.39	8.89	4.64
0.39	8.915	4.6525
0.39	8.94	4.665
0.39	8.965	4.6775
0.39	8.99	4.69
0.39	9.015	4.7025
0.39	9.04	4.715
0.39	9.065	4.7275
0.39	9.09	4.74
0.39	9.115	4.7525
0.39	9.14	4.765
0.39	9.165	4.7775
0.39	9.19	4.79
0.39	9.215	4.8025
0.39	9.24	4.815
0.39	9.265	4.8275
0.39	9.29	4.84
0.39	9.315	4.8525
0.39	9.34	4.865
0.39	9.365	4.8775
0.39	9.39	4.89
0.39	9.415	4.9025
0.39	9.44	4.915
0.39	9.465	4.9275
0.39	9.49	4.94
0.39	9.515	4.9525
0.39	9.54	4.965
0.39	9.565	4.9775
0.39	9.59	4.99
0.39	9.615	5.0025
0.39	9.64	5.015
0.39	9.665	5.0275
0.39	9.69	5.04
0.39	9.715	5.0525
0.39	9.74	5.065
0.39	9.765	5.0775
0.39	9.79	5.09
0.39	9.815	5.1025
0.39	9.84	5.115
0.39	9.865	5.1275
0.39	9.89	5.14
0.39	9.915	5.1525
0.39	9.94	5.165
0.39	9.965	5.1775
0.39	9.99	5.19
0.39	10.015	5.2025
0.39	10.04	5.215
0.39	10.065	5.2275
0.39	10.09	5.24
0.39	10.115	5.2525
0.39	10.14	5.265
0.39	10.165	5.2775
0.39	10.19	5.29
0.39	10.215	5.3025
0.39	10.24	5.315
0.39	10.265	5.3275
0.39	10.29	5.34
0.39	10.315	5.3525
0.39	10.34	5.365
0.39	10.365	5.3775
0.39	10.39	5.39
0.39	10.415	5.4025
0.39	10.44	5.415
0.39	10.465	5.4275
0.39	10.49	5.44
0.39	10.515	5.4525
0.39	10.54	5.465
0.39	10.565	5.4775
0.39	10.59	5.49
0.39	10.615	5.5025
0.39	10.64	5.515
0.39	10.665	5.5275
0.39	10.69	5.54
0.39	10.715	5.5525
0.39	10.74	5.565
0.39	10.765	5.5775
0.39	10.79	5.59
0.39	10.815	5.6025
0.39	10.84	5.615
0.39	10.865	5.6275
0.39	10.89	5.64
0.39	10.915	5.6525
0.39	10.94	5.665
0.39	10.965	5.6775
0.39	10.99	5.69
0.39	11.015	5.7025
0.39	11.04	5.715
0.39	11.065	5.7275
0.39	11.09	5.74
0.39	11.115	5.7525
0.39	11.14	5.765
0.39	11.165	5.7775
0.39	11.19	5.79
0.39	11.215	5.8025
0.39	11.24	5.815
0.39	11.265	5.8275
0.39	11.29	5.84
0.39	11.315	5.8525
0.39	11.34	5.865
0.39	11.365	5.8775
0.39	11.39	5.89
0.39	11.415	5.9025
0.39	11.44	5.915
0.39	11.465	5.9275
0.39	11.49	5.94
0.39	11.515	5.9525
0.39	11.54	5.965
0.39	11.565	5.9775
0.39	11.59	5.99
0.39	11.615	6.0025
0.39	11.64	6.015
0.39	11.665	6.0275
0.39	11.69	6.04
0.39	11.715	6.0525
0.39	11.74	6.065
0.39	11.765	6.0775
0.39	11.79	6.09
0.39	11.815	6.1025
0.39	11.84	6.115
0.39	11.865	6.1275
0.39	11.89	6.14
0.39	11.915	6.1525
0.39	11.94	6.165
0.39	11.965	6.1775
0.39	11.99	6.19
0.39	12.015	6.2025
0.39	12.04	6.215
0.39	12.065	6.2275
0.39	12.09	6.24
0.39	12.115	6.2525
0.39	12.14	6.265
0.39	12.165	6.2775
0.39	12.19	6.29
0.39	12.215	6.3025
0.39	12.24	6.315
0.39	12.265	6.3275
0.39	12.29	6.34
0.39	12.315	6.3525
0.39	12.34	6.365
0.39	12.365	6.3775
0.39	12.39	6.39
0.39	12.415	6.4025
0.39	12.44	6.415
0.39	12.465	6.4275
0.39	12.49	6.44
0.39	12.515	6.4525
0.39	12.54	6.465
0.39	12.565	6.4775
0.39	12.59	6.49
0.39	12.615	6.5025
0.39	12.64	6.515
0.39	12.665	6.5275
0.39	12.69	6.54
0.39	12.715	6.5525
0.39	12.74	6.565
0.39	12.765	6.5775
0.39	12.79	6.59
0.39	12.815	6.6025
0.39	12.84	6.615
0.39	12.865	6.6275
0.39	12.89	6.64
0.415	0.44	0.4275
0.415	0.465	0.44
0.415	0.49	0.4525
0.415	0.515	0.465
0.415	0.54	0.4775
0.415	0.565	0.49
0.415	0.59	0.5025
0.415	0.615	0.515
0.415	0.64	0.5275
0.415	0.665	0.54
0.415	0.69	0.5525
0.415	0.715	0.565
0.415	0.74	0.5775
0.415	0.765	0.59
0.415	0.79	0.6025
0.415	0.815	0.615
0.415	0.84	0.6275
0.415	0.865	0.64
0.415	0.89	0.6525
0.415	0.915	0.665
0.415	0.94	0.6775
0.415	0.965	0.69
0.415	0.99	0.7025
0.415	1.015	0.715
0.415	1.04	0.7275
0.415	1.065	0.74
0.415	1.09	0.7525
0.415	1.115	0.765
0.415	1.14	0.7775
0.415	1.165	0.79
0.415	1.19	0.8025
0.415	1.215	0.815
0.415	1.24	0.8275
0.415	1.265	0.84
0.415	1.29	0.8525
0.415	1.315	0.865
0.415	1.34	0.8775
0.415	1.365	0.89
0.415	1.39	0.9025
0.415	1.415	0.915
0.415	1.44	0.9275
0.415	1.465	0.94
0.415	1.49	0.9525
0.415	1.515	0.965
0.415	1.54	0.9775
0.415	1.565	0.99
0.415	1.59	1.0025
0.415	1.615	1.015
0.415	1.64	1.0275
0.415	1.665	1.04
0.415	1.69	1.0525
0.415	1.715	1.065
0.415	1.74	1.0775
0.415	1.765	1.09
0.415	1.79	1.1025
0.415	1.815	1.115
0.415	1.84	1.1275
0.415	1.865	1.14
0.415	1.89	1.1525
0.415	1.915	1.165
0.415	1.94	1.1775
0.415	1.965	1.19
0.415	1.99	1.2025
0.415	2.015	1.215
0.415	2.04	1.2275
0.415	2.065	1.24
0.415	2.09	1.2525
0.415	2.115	1.265
0.415	2.14	1.2775
0.415	2.165	1.29
0.415	2.19	1.3025
0.415	2.215	1.315
0.415	2.24	1.3275
0.415	2.265	1.34
0.415	2.29	1.3525
0.415	2.315	1.365
0.415	2.34	1.3775
0.415	2.365	1.39
0.415	2.39	1.4025
0.415	2.415	1.415
0.415	2.44	1.4275
0.415	2.465	1.44
0.415	2.49	1.4525
0.415	2.515	1.465
0.415	2.54	1.4775
0.415	2.565	1.49
0.415	2.59	1.5025
0.415	2.615	1.515
0.415	2.64	1.5275
0.415	2.665	1.54
0.415	2.69	1.5525
0.415	2.715	1.565
0.415	2.74	1.5775
0.415	2.765	1.59
0.415	2.79	1.6025
0.415	2.815	1.615
0.415	2.84	1.6275
0.415	2.865	1.64
0.415	2.89	1.6525
0.415	2.915	1.665
0.415	2.94	1.6775
0.415	2.965	1.69
0.415	2.99	1.7025
0.415	3.015	1.715
0.415	3.04	1.7275
0.415	3.065	1.74
0.415	3.09	1.7525
0.415	3.115	1.765
0.415	3.14	1.7775
0.415	3.165	1.79
0.415	3.19	1.8025
0.415	3.215	1.815
0.415	3.24	1.8275
0.415	3.265	1.84
0.415	3.29	1.8525
0.415	3.315	1.865
0.415	3.34	1.8775
0.415	3.365	1.89
0.415	3.39	1.9025
0.415	3.415	1.915
0.415	3.44	1.9275
0.415	3.465	1.94
0.415	3.49	1.9525
0.415	3.515	1.965
0.415	3.54	1.9775
0.415	3.565	1.99
0.415	3.59	2.0025
0.415	3.615	2.015
0.415	3.64	2.0275
0.415	3.665	2.04
0.415	3.69	2.0525
0.415	3.715	2.065
0.415	3.74	2.0775
0.415	3.765	2.09
0.415	3.79	2.1025
0.415	3.815	2.115
0.415	3.84	2.1275
0.415	3.865	2.14
0.415	3.89	2.1525
0.415	3.915	2.165
0.415	3.94	2.1775
0.415	3.965	2.19
0.415	3.99	2.2025
0.415	4.015	2.215
0.415	4.04	2.2275
0.415	4.065	2.24
0.415	4.09	2.2525
0.415	4.115	2.265
0.415	4.14	2.2775
0.415	4.165	2.29
0.415	4.19	2.3025
0.415	4.215	2.315
0.415	4.24	2.3275
0.415	4.265	2.34
0.415	4.29	2.3525
0.415	4.315	2.365
0.415	4.34	2.3775
0.415	4.365	2.39
0.415	4.39	2.4025
0.415	4.415	2.415
0.415	4.44	2.4275
0.415	4.465	2.44
0.415	4.49	2.4525
0.415	4.515	2.465
0.415	4.54	2.4775
0.415	4.565	2.49
0.415	4.59	2.5025
0.415	4.615	2.515
0.415	4.64	2.5275
0.415	4.665	2.54
0.415	4.69	2.5525
0.415	4.715	2.565
0.415	4.74	2.5775
0.415	4.765	2.59
0.415	4.79	2.6025
0.415	4.815	2.615
0.415	4.84	2.6275
0.415	4.865	2.64
0.415	4.89	2.6525
0.415	4.915	2.665
0.415	4.94	2.6775
0.415	4.965	2.69
0.415	4.99	2.7025
0.415	5.015	2.715
0.415	5.04	2.7275
0.415	5.065	2.74
0.415	5.09	2.7525
0.415	5.115	2.765
0.415	5.14	2.7775
0.415	5.165	2.79
0.415	5.19	2.8025
0.415	5.215	2.815
0.415	5.24	2.8275
0.415	5.265	2.84
0.415	5.29	2.8525
0.415	5.315	2.865
0.415	5.34	2.8775
0.415	5.365	2.89
0.415	5.39	2.9025
0.415	5.415	2.915
0.415	5.44	2.9275
0.415	5.465	2.94
0.415	5.49	2.9525
0.415	5.515	2.965
0.415	5.54	2.9775
0.415	5.565	2.99
0.415	5.59	3.0025
0.415	5.615	3.015
0.415	5.64	3.0275
0.415	5.665	3.04
0.415	5.69	3.0525
0.415	5.715	3.065
0.415	5.74	3.0775
0.415	5.765	3.09
0.415	5.79	3.1025
0.415	5.815	3.115
0.415	5.84	3.1275
0.415	5.865	3.14
0.415	5.89	3.1525
0.415	5.915	3.165
0.415	5.94	3.1775
0.415	5.965	3.19
0.415	5.99	3.2025
0.415	6.015	3.215
0.415	6.04	3.2275
0.415	6.065	3.24
0.415	6.09	3.2525
0.415	6.115	3.265
0.415	6.14	3.2775
0.415	6.165	3.29
0.415	6.19	3.3025
0.415	6.215	3.315
0.415	6.24	3.3275
0.415	6.265	3.34
0.415	6.29	3.3525
0.415	6.315	3.365
0.415	6.34	3.3775
0.415	6.365	3.39
0.415	6.39	3.4025
0.415	6.415	3.415
0.415	6.44	3.4275
0.415	6.465	3.44
0.415	6.49	3.4525
0.415	6.515	3.465
0.415	6.54	3.4775
0.415	6.565	3.49
0.415	6.59	3.5025
0.415	6.615	3.515
0.415	6.64	3.5275
0.415	6.665	3.54
0.415	6.69	3.5525
0.415	6.715	3.565
0.415	6.74	3.5775
0.415	6.765	3.59
0.415	6.79	3.6025
0.415	6.815	3.615
0.415	6.84	3.6275
0.415	6.865	3.64
0.415	6.89	3.6525
0.415	6.915	3.665
0.415	6.94	3.6775
0.415	6.965	3.69
0.415	6.99	3.7025
0.415	7.015	3.715
0.415	7.04	3.7275
0.415	7.065	3.74
0.415	7.09	3.7525
0.415	7.115	3.765
0.415	7.14	3.7775
0.415	7.165	3.79
0.415	7.19	3.8025
0.415	7.215	3.815
0.415	7.24	3.8275
0.415	7.265	3.84
0.415	7.29	3.8525
0.415	7.315	3.865
0.415	7.34	3.8775
0.415	7.365	3.89
0.415	7.39	3.9025
0.415	7.415	3.915
0.415	7.44	3.9275
0.415	7.465	3.94
0.415	7.49	3.9525
0.415	7.515	3.965
0.415	7.54	3.9775
0.415	7.565	3.99
0.415	7.59	4.0025
0.415	7.615	4.015
0.415	7.64	4.0275
0.415	7.665	4.04
0.415	7.69	4.0525
0.415	7.715	4.065
0.415	7.74	4.0775
0.415	7.765	4.09
0.415	7.79	4.1025
0.415	7.815	4.115
0.415	7.84	4.1275
0.415	7.865	4.14
0.415	7.89	4.1525
0.415	7.915	4.165
0.415	7.94	4.1775
0.415	7.965	4.19
0.415	7.99	4.2025
0.415	8.015	4.215
0.415	8.04	4.2275
0.415	8.065	4.24
0.415	8.09	4.2525
0.415	8.115	4.265
0.415	8.14	4.2775
0.415	8.165	4.29
0.415	8.19	4.3025
0.415	8.215	4.315
0.415	8.24	4.3275
0.415	8.265	4.34
0.415	8.29	4.3525
0.415	8.315	4.365
0.415	8.34	4.3775
0.415	8.365	4.39
0.415	8.39	4.4025
0.415	8.415	4.415
0.415	8.44	4.4275
0.415	8.465	4.44
0.415	8.49	4.4525
0.415	8.515	4.465
0.415	8.54	4.4775
0.415	8.565	4.49
0.415	8.59	4.5025
0.415	8.615	4.515
0.415	8.64	4.5275
0.415	8.665	4.54
0.415	8.69	4.5525
0.415	8.715	4.565
0.415	8.74	4.5775
0.415	8.765	4.59
0.415	8.79	4.6025
0.415	8.815	4.615
0.415	8.84	4.6275
0.415	8.865	4.64
0.415	8.89	4.6525
0.415	8.915	4.665
0.415	8.94	4.6775
0.415	8.965	4.69
0.415	8.99	4.7025
0.415	9.015	4.715
0.415	9.04	4.7275
0.415	9.065	4.74
0.415	9.09	4.7525
0.415	9.115	4.765
0.415	9.14	4.7775
0.415	9.165	4.79
0.415	9.19	4.8025
0.415	9.215	4.815
0.415	9.24	4.8275
0.415	9.265	4.84
0.415	9.29	4.8525
0.415	9.315	4.865
0.415	9.34	4.8775
0.415	9.365	4.89
0.415	9.39	4.9025
0.415	9.415	4.915
0.415	9.44	4.9275
0.415	9.465	4.94
0.415	9.49	4.9525
0.415	9.515	4.965
0.415	9.54	4.9775
0.415	9.565	4.99
0.415	9.59	5.0025
0.415	9.615	5.015
0.415	9.64	5.0275
0.415	9.665	5.04
0.415	9.69	5.0525
0.415	9.715	5.065
0.415	9.74	5.0775
0.415	9.765	5.09
0.415	9.79	5.1025
0.415	9.815	5.115
0.415	9.84	5.1275
0.415	9.865	5.14
0.415	9.89	5.1525
0.415	9.915	5.165
0.415	9.94	5.1775
0.415	9.965	5.19
0.415	9.99	5.2025
0.415	10.015	5.215
0.415	10.04	5.2275
0.415	10.065	5.24
0.415	10.09	5.2525
0.415	10.115	5.265
0.415	10.14	5.2775
0.415	10.165	5.29
0.415	10.19	5.3025
0.415	10.215	5.315
0.415	10.24	5.3275
0.415	10.265	5.34
0.415	10.29	5.3525
0.415	10.315	5.365
0.415	10.34	5.3775
0.415	10.365	5.39
0.415	10.39	5.4025
0.415	10.415	5.415
0.415	10.44	5.4275
0.415	10.465	5.44
0.415	10.49	5.4525
0.415	10.515	5.465
0.415	10.54	5.4775
0.415	10.565	5.49
0.415	10.59	5.5025
0.415	10.615	5.515
0.415	10.64	5.5275
0.415	10.665	5.54
0.415	10.69	5.5525
0.415	10.715	5.565
0.415	10.74	5.5775
0.415	10.765	5.59
0.415	10.79	5.6025
0.415	10.815	5.615
0.415	10.84	5.6275
0.415	10.865	5.64
0.415	10.89	5.6525
0.415	10.915	5.665
0.415	10.94	5.6775
0.415	10.965	5.69
0.415	10.99	5.7025
0.415	11.015	5.715
0.415	11.04	5.7275
0.415	11.065	5.74
0.415	11.09	5.7525
0.415	11.115	5.765
0.415	11.14	5.7775
0.415	11.165	5.79
0.415	11.19	5.8025
0.415	11.215	5.815
0.415	11.24	5.8275
0.415	11.265	5.84
0.415	11.29	5.8525
0.415	11.315	5.865
0.415	11.34	5.8775
0.415	11.365	5.89
0.415	11.39	5.9025
0.415	11.415	5.915
0.415	11.44	5.9275
0.415	11.465	5.94
0.415	11.49	5.9525
0.415	11.515	5.965
0.415	11.54	5.9775
0.415	11.565	5.99
0.415	11.59	6.0025
0.415	11.615	6.015
0.415	11.64	6.0275
0.415	11.665	6.04
0.415	11.69	6.0525
0.415	11.715	6.065
0.415	11.74	6.0775
0.415	11.765	6.09
0.415	11.79	6.1025
0.415	11.815	6.115
0.415	11.84	6.1275
0.415	11.865	6.14
0.415	11.89	6.1525
0.415	11.915	6.165
0.415	11.94	6.1775
0.415	11.965	6.19
0.415	11.99	6.2025
0.415	12.015	6.215
0.415	12.04	6.2275
0.415	12.065	6.24
0.415	12.09	6.2525
0.415	12.115	6.265
0.415	12.14	6.2775
0.415	12.165	6.29
0.415	12.19	6.3025
0.415	12.215	6.315
0.415	12.24	6.3275
0.415	12.265	6.34
0.415	12.29	6.3525
0.415	12.315	6.365
0.415	12.34	6.3775
0.415	12.365	6.39
0.415	12.39	6.4025
0.415	12.415	6.415
0.415	12.44	6.4275
0.415	12.465	6.44
0.415	12.49	6.4525
0.415	12.515	6.465
0.415	12.54	6.4775
0.415	12.565	6.49
0.415	12.59	6.5025
0.415	12.615	6.515
0.415	12.64	6.5275
0.415	12.665	6.54
0.415	12.69	6.5525
0.415	12.715	6.565
0.415	12.74	6.5775
0.415	12.765	6.59
0.415	12.79	6.6025
0.415	12.815	6.615
0.415	12.84	6.6275
0.415	12.865	6.64
0.415	12.89	6.6525
0.44	0.465	0.4525
0.44	0.49	0.465
0.44	0.515	0.4775
0.44	0.54	0.49
0.44	0.565	0.5025
0.44	0.59	0.515
0.44	0.615	0.5275
0.44	0.64	0.54
0.44	0.665	0.5525
0.44	0.69	0.565
0.44	0.715	0.5775
0.44	0.74	0.59
0.44	0.765	0.6025
0.44	0.79	0.615
0.44	0.815	0.6275
0.44	0.84	0.64
0.44	0.865	0.6525
0.44	0.89	0.665
0.44	0.915	0.6775
0.44	0.94	0.69
0.44	0.965	0.7025
0.44	0.99	0.715
0.44	1.015	0.7275
0.44	1.04	0.74
0.44	1.065	0.7525
0.44	1.09	0.765
0.44	1.115	0.7775
0.44	1.14	0.79
0.44	1.165	0.8025
0.44	1.19	0.815
0.44	1.215	0.8275
0.44	1.24	0.84
0.44	1.265	0.8525
0.44	1.29	0.865
0.44	1.315	0.8775
0.44	1.34	0.89
0.44	1.365	0.9025
0.44	1.39	0.915
0.44	1.415	0.9275
0.44	1.44	0.94
0.44	1.465	0.9525
0.44	1.49	0.965
0.44	1.515	0.9775
0.44	1.54	0.99
0.44	1.565	1.0025
0.44	1.59	1.015
0.44	1.615	1.0275
0.44	1.64	1.04
0.44	1.665	1.0525
0.44	1.69	1.065
0.44	1.715	1.0775
0.44	1.74	1.09
0.44	1.765	1.1025
0.44	1.79	1.115
0.44	1.815	1.1275
0.44	1.84	1.14
0.44	1.865	1.1525
0.44	1.89	1.165
0.44	1.915	1.1775
0.44	1.94	1.19
0.44	1.965	1.2025
0.44	1.99	1.215
0.44	2.015	1.2275
0.44	2.04	1.24
0.44	2.065	1.2525
0.44	2.09	1.265
0.44	2.115	1.2775
0.44	2.14	1.29
0.44	2.165	1.3025
0.44	2.19	1.315
0.44	2.215	1.3275
0.44	2.24	1.34
0.44	2.265	1.3525
0.44	2.29	1.365
0.44	2.315	1.3775
0.44	2.34	1.39
0.44	2.365	1.4025
0.44	2.39	1.415
0.44	2.415	1.4275
0.44	2.44	1.44
0.44	2.465	1.4525
0.44	2.49	1.465
0.44	2.515	1.4775
0.44	2.54	1.49
0.44	2.565	1.5025
0.44	2.59	1.515
0.44	2.615	1.5275
0.44	2.64	1.54
0.44	2.665	1.5525
0.44	2.69	1.565
0.44	2.715	1.5775
0.44	2.74	1.59
0.44	2.765	1.6025
0.44	2.79	1.615
0.44	2.815	1.6275
0.44	2.84	1.64
0.44	2.865	1.6525
0.44	2.89	1.665
0.44	2.915	1.6775
0.44	2.94	1.69
0.44	2.965	1.7025
0.44	2.99	1.715
0.44	3.015	1.7275
0.44	3.04	1.74
0.44	3.065	1.7525
0.44	3.09	1.765
0.44	3.115	1.7775
0.44	3.14	1.79
0.44	3.165	1.8025
0.44	3.19	1.815
0.44	3.215	1.8275
0.44	3.24	1.84
0.44	3.265	1.8525
0.44	3.29	1.865
0.44	3.315	1.8775
0.44	3.34	1.89
0.44	3.365	1.9025
0.44	3.39	1.915
0.44	3.415	1.9275
0.44	3.44	1.94
0.44	3.465	1.9525
0.44	3.49	1.965
0.44	3.515	1.9775
0.44	3.54	1.99
0.44	3.565	2.0025
0.44	3.59	2.015
0.44	3.615	2.0275
0.44	3.64	2.04
0.44	3.665	2.0525
0.44	3.69	2.065
0.44	3.715	2.0775
0.44	3.74	2.09
0.44	3.765	2.1025
0.44	3.79	2.115
0.44	3.815	2.1275
0.44	3.84	2.14
0.44	3.865	2.1525
0.44	3.89	2.165
0.44	3.915	2.1775
0.44	3.94	2.19
0.44	3.965	2.2025
0.44	3.99	2.215
0.44	4.015	2.2275
0.44	4.04	2.24
0.44	4.065	2.2525
0.44	4.09	2.265
0.44	4.115	2.2775
0.44	4.14	2.29
0.44	4.165	2.3025
0.44	4.19	2.315
0.44	4.215	2.3275
0.44	4.24	2.34
0.44	4.265	2.3525
0.44	4.29	2.365
0.44	4.315	2.3775
0.44	4.34	2.39
0.44	4.365	2.4025
0.44	4.39	2.415
0.44	4.415	2.4275
0.44	4.44	2.44
0.44	4.465	2.4525
0.44	4.49	2.465
0.44	4.515	2.4775
0.44	4.54	2.49
0.44	4.565	2.5025
0.44	4.59	2.515
0.44	4.615	2.5275
0.44	4.64	2.54
0.44	4.665	2.5525
0.44	4.69	2.565
0.44	4.715	2.5775
0.44	4.74	2.59
0.44	4.765	2.6025
0.44	4.79	2.615
0.44	4.815	2.6275
0.44	4.84	2.64
0.44	4.865	2.6525
0.44	4.89	2.665
0.44	4.915	2.6775
0.44	4.94	2.69
0.44	4.965	2.7025
0.44	4.99	2.715
0.44	5.015	2.7275
0.44	5.04	2.74
0.44	5.065	2.7525
0.44	5.09	2.765
0.44	5.115	2.7775
0.44	5.14	2.79
0.44	5.165	2.8025
0.44	5.19	2.815
0.44	5.215	2.8275
0.44	5.24	2.84
0.44	5.265	2.8525
0.44	5.29	2.865
0.44	5.315	2.8775
0.44	5.34	2.89
0.44	5.365	2.9025
0.44	5.39	2.915
0.44	5.415	2.9275
0.44	5.44	2.94
0.44	5.465	2.9525
0.44	5.49	2.965
0.44	5.515	2.9775
0.44	5.54	2.99
0.44	5.565	3.0025
0.44	5.59	3.015
0.44	5.615	3.0275
0.44	5.64	3.04
0.44	5.665	3.0525
0.44	5.69	3.065
0.44	5.715	3.0775
0.44	5.74	3.09
0.44	5.765	3.1025
0.44	5.79	3.115
0.44	5.815	3.1275
0.44	5.84	3.14
0.44	5.865	3.1525
0.44	5.89	3.165
0.44	5.915	3.1775
0.44	5.94	3.19
0.44	5.965	3.2025
0.44	5.99	3.215
0.44	6.015	3.2275
0.44	6.04	3.24
0.44	6.065	3.2525
0.44	6.09	3.265
0.44	6.115	3.2775
0.44	6.14	3.29
0.44	6.165	3.3025
0.44	6.19	3.315
0.44	6.215	3.3275
0.44	6.24	3.34
0.44	6.265	3.3525
0.44	6.29	3.365
