"TOC.x1"	"TOC.x2"	"TOC.mid"	"ASV.dist"
4.114	6.6945	5.40425	0.912724989661026
2.3695	4.114	3.24175	0.957088833246627
3.6215	4.114	3.86775	0.9194174444245
4.0915	4.114	4.10275	0.957503907230465
3.122	4.114	3.618	0.950634957827841
0.6647	4.114	2.38935	0.892160432917663
0.3441	4.114	2.22905	0.928848834217318
2.588	4.114	3.351	0.918694437514163
2.542	4.114	3.328	0.967609810589706
3.49	4.114	3.802	0.983364033725501
4.114	7.1105	5.61225	0.95343809364983
4.114	7.0695	5.59175	0.951621146790762
4.114	6.576	5.345	0.944904127420146
4.114	6.576	5.345	0.950203335193622
4.114	5.0125	4.56325	0.92343143134193
4.114	6.2165	5.16525	0.957732589239294
4.114	12.895	8.5045	0.954564576541528
4.114	6.3915	5.25275	0.964648315178799
7.6885	11.81	9.74925	0.940402133897165
7.6885	8.8315	8.26	0.885931141937834
7.514	7.6885	7.60125	0.809640990070876
7.6885	11.945	9.81675	0.930618182615969
2.854	7.6885	5.27125	0.95884835489423
0.954	7.6885	4.32125	0.903264449385646
7.619	7.6885	7.65375	0.94746135991292
3.427	7.6885	5.55775	0.87184828418991
4.859	7.6885	6.27375	0.824537007508004
7.6015	7.6885	7.645	0.899689910149294
7.365	7.6885	7.52675	0.815553840390594
6.525	7.6885	7.10675	0.948161482304044
7.6885	12.275	9.98175	0.908166741051344
1.3135	7.6885	4.501	0.810576313150905
7.6885	9.409	8.54875	0.862688852100896
7.2185	7.6885	7.4535	0.901857634176703
7.5375	7.6885	7.613	0.852524429399623
7.6885	8.522	8.10525	0.861679644528796
7.441	7.6885	7.56475	0.875215528063074
4.9925	7.6885	6.3405	0.796015348388559
6.836	7.6885	7.26225	0.882465222983345
5.6115	7.6885	6.65	0.850612920748447
7.6885	9.503	8.59575	0.83570184346822
7.5525	7.6885	7.6205	0.869054446771089
6.107	7.6885	6.89775	0.872359517652028
7.063	7.6885	7.37575	0.815194162259807
7.6885	12.545	10.11675	0.786959852340735
7.6885	10.78	9.23425	0.812347530656951
7.6885	9.1175	8.403	0.82685686616519
5.9425	7.6885	6.8155	0.912719496866364
5.5715	7.6885	6.63	0.920780226046476
4.514	7.6885	6.10125	0.899212366983275
5.492	7.6885	6.59025	0.89832489339834
3.7675	7.6885	5.728	0.880219122281375
6.2985	7.6885	6.9935	0.933065547826856
7.6885	8.0215	7.855	0.888001303556047
3.6585	7.6885	5.6735	0.875578727963158
2.8325	7.6885	5.2605	0.872038550026856
7.6885	9.6795	8.684	0.89948498600015
7.026	7.6885	7.35725	0.858341308407625
5.8555	7.6885	6.772	0.887760775562276
7.1735	7.6885	7.431	0.900226265787105
7.6885	9.1145	8.4015	0.858618772275932
6.6945	7.6885	7.1915	0.893344732552697
2.3695	7.6885	5.029	0.950724597085178
3.6215	7.6885	5.655	0.916565531378673
4.0915	7.6885	5.89	0.959831804930295
3.122	7.6885	5.40525	0.956832965332719
0.6647	7.6885	4.1766	0.914705630322782
0.3441	7.6885	4.0163	0.937240878810516
2.588	7.6885	5.13825	0.94462706223233
2.542	7.6885	5.11525	0.96901450391928
3.49	7.6885	5.58925	0.979121961183854
7.1105	7.6885	7.3995	0.959413592944729
7.0695	7.6885	7.379	0.952895075131613
6.576	7.6885	7.13225	0.936715175752105
6.576	7.6885	7.13225	0.939943231353302
5.0125	7.6885	6.3505	0.894461648246577
6.2165	7.6885	6.9525	0.890730609862968
7.6885	12.895	10.29175	0.942884190851518
6.3915	7.6885	7.04	0.940428882363109
8.8315	11.81	10.32075	0.946384717121895
7.514	11.81	9.662	0.960970405859386
11.81	11.945	11.8775	0.944216098339949
2.854	11.81	7.332	0.985614468195945
0.954	11.81	6.382	0.925564896175106
7.619	11.81	9.7145	0.980883594768161
3.427	11.81	7.6185	0.871626648878596
4.859	11.81	8.3345	0.919237490151238
7.6015	11.81	9.70575	0.957424860993099
7.365	11.81	9.5875	0.920480705670062
6.525	11.81	9.1675	0.989833610489375
11.81	12.275	12.0425	0.957161939965286
1.3135	11.81	6.56175	0.918016954824422
9.409	11.81	10.6095	0.906004203358231
7.2185	11.81	9.51425	0.862327076405499
7.5375	11.81	9.67375	0.930131108912871
8.522	11.81	10.166	0.916708213611859
7.441	11.81	9.6255	0.936524379312154
4.9925	11.81	8.40125	0.939500038754611
6.836	11.81	9.323	0.928180046848258
5.6115	11.81	8.71075	0.8681924078737
9.503	11.81	10.6565	0.931424903183566
7.5525	11.81	9.68125	0.888881619565482
6.107	11.81	8.9585	0.86952263752608
7.063	11.81	9.4365	0.93774401347491
11.81	12.545	12.1775	0.933077797392854
10.78	11.81	11.295	0.943629054450978
9.1175	11.81	10.46375	0.935152406305071
5.9425	11.81	8.87625	0.90696622548946
5.5715	11.81	8.69075	0.944549919348302
4.514	11.81	8.162	0.917243032567983
5.492	11.81	8.651	0.928385000274046
3.7675	11.81	7.78875	0.942462008078395
6.2985	11.81	9.05425	0.960456103066532
8.0215	11.81	9.91575	0.942929319581804
3.6585	11.81	7.73425	0.931998880020219
2.8325	11.81	7.32125	0.970130140901922
9.6795	11.81	10.74475	0.959259467234472
7.026	11.81	9.418	0.903083155022614
5.8555	11.81	8.83275	0.882183824209604
7.1735	11.81	9.49175	0.897325622809359
9.1145	11.81	10.46225	0.946220824150435
6.6945	11.81	9.25225	0.940554143555912
2.3695	11.81	7.08975	0.941175820131727
3.6215	11.81	7.71575	0.906042426185523
4.0915	11.81	7.95075	0.956395674851192
3.122	11.81	7.466	0.940422398783764
0.6647	11.81	6.23735	0.970072908067556
0.3441	11.81	6.07705	0.970496475428415
2.588	11.81	7.199	0.981885748301337
2.542	11.81	7.176	0.985578284537594
3.49	11.81	7.65	0.932430841402199
7.1105	11.81	9.46025	0.956095774616717
7.0695	11.81	9.43975	0.984408356018923
6.576	11.81	9.193	0.930923328970277
6.576	11.81	9.193	0.938529985344317
5.0125	11.81	8.41125	0.936265143935301
6.2165	11.81	9.01325	0.920143856617699
11.81	12.895	12.3525	0.774006003342845
6.3915	11.81	9.10075	0.87512256292416
7.514	8.8315	8.17275	0.902325739256713
8.8315	11.945	10.38825	0.885030485810829
2.854	8.8315	5.84275	0.96650506244021
0.954	8.8315	4.89275	0.919983275042187
7.619	8.8315	8.22525	0.949202827381388
3.427	8.8315	6.12925	0.871566250802184
4.859	8.8315	6.84525	0.886481531747402
7.6015	8.8315	8.2165	0.916833271695783
7.365	8.8315	8.09825	0.848375828776605
6.525	8.8315	7.67825	0.968063042561667
8.8315	12.275	10.55325	0.88940641930254
1.3135	8.8315	5.0725	0.859750924418632
8.8315	9.409	9.12025	0.886714499719813
7.2185	8.8315	8.025	0.916767592210305
7.5375	8.8315	8.1845	0.90768171942481
8.522	8.8315	8.67675	0.884269929889267
7.441	8.8315	8.13625	0.923227184204853
4.9925	8.8315	6.912	0.898132337308894
6.836	8.8315	7.83375	0.922123055613914
5.6115	8.8315	7.2215	0.889133720183721
8.8315	9.503	9.16725	0.900336718976291
7.5525	8.8315	8.192	0.888954655596472
6.107	8.8315	7.46925	0.882993557938858
7.063	8.8315	7.94725	0.849633822536289
8.8315	12.545	10.68825	0.877366084752176
8.8315	10.78	9.80575	0.887047148584289
8.8315	9.1175	8.9745	0.895272431461074
5.9425	8.8315	7.387	0.916657823834404
5.5715	8.8315	7.2015	0.912179979089764
4.514	8.8315	6.67275	0.917601490978274
5.492	8.8315	7.16175	0.926580045942759
3.7675	8.8315	6.2995	0.897181312437006
6.2985	8.8315	7.565	0.94791875689338
8.0215	8.8315	8.4265	0.893893428499036
3.6585	8.8315	6.245	0.894478456358984
2.8325	8.8315	5.832	0.923185233379063
8.8315	9.6795	9.2555	0.934977664816123
7.026	8.8315	7.92875	0.866586380725931
5.8555	8.8315	7.3435	0.876509686607449
7.1735	8.8315	8.0025	0.891044038543919
8.8315	9.1145	8.973	0.908992106967523
6.6945	8.8315	7.763	0.898884755684833
2.3695	8.8315	5.6005	0.946951223722822
3.6215	8.8315	6.2265	0.908246258813894
4.0915	8.8315	6.4615	0.953671332327564
3.122	8.8315	5.97675	0.936677879501924
0.6647	8.8315	4.7481	0.924744234502496
0.3441	8.8315	4.5878	0.925517135703222
2.588	8.8315	5.70975	0.954598646061182
2.542	8.8315	5.68675	0.967016368810268
3.49	8.8315	6.16075	0.979428145417305
7.1105	8.8315	7.971	0.959024956155858
7.0695	8.8315	7.9505	0.959614646612425
6.576	8.8315	7.70375	0.949933803473098
6.576	8.8315	7.70375	0.954710602475192
5.0125	8.8315	6.922	0.906937424027524
6.2165	8.8315	7.524	0.931853784895929
8.8315	12.895	10.86325	0.944660700296876
6.3915	8.8315	7.6115	0.956070951536294
7.514	11.945	9.7295	0.947291901142008
2.854	7.514	5.184	0.948603668771708
0.954	7.514	4.234	0.92758289854111
7.514	7.619	7.5665	0.940757700126415
3.427	7.514	5.4705	0.92839866795823
4.859	7.514	6.1865	0.900623177036816
7.514	7.6015	7.55775	0.897281535262387
7.365	7.514	7.4395	0.861192376046744
6.525	7.514	7.0195	0.911282053441235
7.514	12.275	9.8945	0.904958390927426
1.3135	7.514	4.41375	0.883520153785571
7.514	9.409	8.4615	0.905693407603131
7.2185	7.514	7.36625	0.943224669471791
7.514	7.5375	7.52575	0.868873535853501
7.514	8.522	8.018	0.913328026134989
7.441	7.514	7.4775	0.928702120726582
4.9925	7.514	6.25325	0.843509352614916
6.836	7.514	7.175	0.924539145202728
5.6115	7.514	6.56275	0.915564779867456
7.514	9.503	8.5085	0.881884321925869
7.514	7.5525	7.53325	0.904666557228172
6.107	7.514	6.8105	0.922550785393686
7.063	7.514	7.2885	0.81699444377186
7.514	12.545	10.0295	0.842104573341117
7.514	10.78	9.147	0.854825579118755
7.514	9.1175	8.31575	0.857414044749604
5.9425	7.514	6.72825	0.93445937230138
5.5715	7.514	6.54275	0.927818039169718
4.514	7.514	6.014	0.91937982470932
5.492	7.514	6.503	0.938469987989999
3.7675	7.514	5.64075	0.911121743240417
6.2985	7.514	6.90625	0.937588225808849
7.514	8.0215	7.76775	0.89102134023566
3.6585	7.514	5.58625	0.892175861608585
2.8325	7.514	5.17325	0.84819950207179
7.514	9.6795	8.59675	0.90161201804617
7.026	7.514	7.27	0.89339014033996
5.8555	7.514	6.68475	0.925010001873495
7.1735	7.514	7.34375	0.934810396874505
7.514	9.1145	8.31425	0.898194971488497
6.6945	7.514	7.10425	0.916862737177493
2.3695	7.514	4.94175	0.965807654350574
3.6215	7.514	5.56775	0.929700258563816
4.0915	7.514	5.80275	0.956966229977266
3.122	7.514	5.318	0.958644814033403
0.6647	7.514	4.08935	0.910884131552477
0.3441	7.514	3.92905	0.949099544952263
2.588	7.514	5.051	0.937057861265978
2.542	7.514	5.028	0.957027949621494
3.49	7.514	5.502	0.979864818044065
7.1105	7.514	7.31225	0.951456269709814
7.0695	7.514	7.29175	0.94077545772994
6.576	7.514	7.045	0.933611691983207
6.576	7.514	7.045	0.938970699326949
5.0125	7.514	6.26325	0.910348320111158
6.2165	7.514	6.86525	0.922154389086081
7.514	12.895	10.2045	0.961601409666294
6.3915	7.514	6.95275	0.960269190048097
2.854	11.945	7.3995	0.97822321697554
0.954	11.945	6.4495	0.932268491698027
7.619	11.945	9.782	0.955535898035574
3.427	11.945	7.686	0.866287239982172
4.859	11.945	8.402	0.911777703708181
7.6015	11.945	9.77325	0.942156707916771
7.365	11.945	9.655	0.911149814643819
6.525	11.945	9.235	0.978949886237552
11.945	12.275	12.11	0.891158893318484
1.3135	11.945	6.62925	0.907958187369319
9.409	11.945	10.677	0.898798243501251
7.2185	11.945	9.58175	0.926306106737316
7.5375	11.945	9.74125	0.926936720730628
8.522	11.945	10.2335	0.919135240799239
7.441	11.945	9.693	0.936628084640422
4.9925	11.945	8.46875	0.933964072722788
6.836	11.945	9.3905	0.944029644753462
5.6115	11.945	8.77825	0.915884002521062
9.503	11.945	10.724	0.937535117085182
7.5525	11.945	9.74875	0.923253936598339
6.107	11.945	9.026	0.908927381090203
7.063	11.945	9.504	0.909827546206173
11.945	12.545	12.245	0.916887421010343
10.78	11.945	11.3625	0.924939729791538
9.1175	11.945	10.53125	0.928064949910718
5.9425	11.945	8.94375	0.912334649207265
5.5715	11.945	8.75825	0.92515458582321
4.514	11.945	8.2295	0.924780678298937
5.492	11.945	8.7185	0.918367612440899
3.7675	11.945	7.85625	0.922869007940401
6.2985	11.945	9.12175	0.954627202245584
8.0215	11.945	9.98325	0.911268399129169
3.6585	11.945	7.80175	0.912068965710075
2.8325	11.945	7.38875	0.960993757543633
9.6795	11.945	10.81225	0.957607846595015
7.026	11.945	9.4855	0.888905069467665
5.8555	11.945	8.90025	0.898081243391166
7.1735	11.945	9.55925	0.922573516413881
9.1145	11.945	10.52975	0.935937328148705
6.6945	11.945	9.31975	0.904728848043926
2.3695	11.945	7.15725	0.918512973131016
3.6215	11.945	7.78325	0.912667875282122
4.0915	11.945	8.01825	0.950063967719029
3.122	11.945	7.5335	0.911069965609023
0.6647	11.945	6.30485	0.935213398596487
0.3441	11.945	6.14455	0.943530434837725
2.588	11.945	7.2665	0.953768512790032
2.542	11.945	7.2435	0.976068755314201
3.49	11.945	7.7175	0.98146663883928
7.1105	11.945	9.52775	0.96470951072694
7.0695	11.945	9.50725	0.972160116063101
6.576	11.945	9.2605	0.952866049460243
6.576	11.945	9.2605	0.956634899606842
5.0125	11.945	8.47875	0.900708085387571
6.2165	11.945	9.08075	0.939604884397704
11.945	12.895	12.42	0.957164976147129
6.3915	11.945	9.16825	0.935037910390402
0.954	2.854	1.904	0.970613672378946
2.854	7.619	5.2365	0.954440393201872
2.854	3.427	3.1405	0.981268402082273
2.854	4.859	3.8565	0.9746847417276
2.854	7.6015	5.22775	0.973656081219814
2.854	7.365	5.1095	0.975946582081687
2.854	6.525	4.6895	0.960327523816936
2.854	12.275	7.5645	0.953207222881352
1.3135	2.854	2.08375	0.973499128516265
2.854	9.409	6.1315	0.979577844027708
2.854	7.2185	5.03625	0.978275792130034
2.854	7.5375	5.19575	0.965942159983871
2.854	8.522	5.688	0.980132186846197
2.854	7.441	5.1475	0.975476486093121
2.854	4.9925	3.92325	0.967971762296744
2.854	6.836	4.845	0.97694066656402
2.854	5.6115	4.23275	0.979887498681022
2.854	9.503	6.1785	0.965266911669019
2.854	7.5525	5.20325	0.959357323240255
2.854	6.107	4.4805	0.974058867657878
2.854	7.063	4.9585	0.962532970710494
2.854	12.545	7.6995	0.965446333219813
2.854	10.78	6.817	0.964500421114605
2.854	9.1175	5.98575	0.963439919839943
2.854	5.9425	4.39825	0.978423209560351
2.854	5.5715	4.21275	0.964660137871553
2.854	4.514	3.684	0.973762756531734
2.854	5.492	4.173	0.97944963159424
2.854	3.7675	3.31075	0.970077755550164
2.854	6.2985	4.57625	0.943057321927837
2.854	8.0215	5.43775	0.963635512076127
2.854	3.6585	3.25625	0.966242899026757
2.8325	2.854	2.84325	0.94301659933209
2.854	9.6795	6.26675	0.94555552596497
2.854	7.026	4.94	0.975222095542579
2.854	5.8555	4.35475	0.984081665770912
2.854	7.1735	5.01375	0.987887346650987
2.854	9.1145	5.98425	0.968373147699051
2.854	6.6945	4.77425	0.965419284816744
2.3695	2.854	2.61175	0.972682026971543
2.854	3.6215	3.23775	0.955341706187458
2.854	4.0915	3.47275	0.950965890411087
2.854	3.122	2.988	0.968799286168183
0.6647	2.854	1.75935	0.935141749690813
0.3441	2.854	1.59905	0.928699066317466
2.588	2.854	2.721	0.929638193270056
2.542	2.854	2.698	0.944491366214949
2.854	3.49	3.172	0.982567527097922
2.854	7.1105	4.98225	0.954794500429804
2.854	7.0695	4.96175	0.916274876205819
2.854	6.576	4.715	0.959030319794229
2.854	6.576	4.715	0.956720056920349
2.854	5.0125	3.93325	0.974129618503572
2.854	6.2165	4.53525	0.976849902961864
2.854	12.895	7.8745	0.983096488673459
2.854	6.3915	4.62275	0.984202962608337
0.954	7.619	4.2865	0.949212572967847
0.954	3.427	2.1905	0.872691760137652
0.954	4.859	2.9065	0.865541410204239
0.954	7.6015	4.27775	0.921625560551243
0.954	7.365	4.1595	0.885337219202139
0.954	6.525	3.7395	0.977596177006548
0.954	12.275	6.6145	0.933317819607688
0.954	1.3135	1.13375	0.862622673590999
0.954	9.409	5.1815	0.848545470619357
0.954	7.2185	4.08625	0.909791571476937
0.954	7.5375	4.24575	0.853111314826251
0.954	8.522	4.738	0.879477900278261
0.954	7.441	4.1975	0.851113037018829
0.954	4.9925	2.97325	0.885931600359142
0.954	6.836	3.895	0.860849678150565
0.954	5.6115	3.28275	0.902992881246323
0.954	9.503	5.2285	0.873858883540536
0.954	7.5525	4.25325	0.913863098012517
0.954	6.107	3.5305	0.883656250535835
0.954	7.063	4.0085	0.899056574121188
0.954	12.545	6.7495	0.91412372513957
0.954	10.78	5.867	0.873576035719982
0.954	9.1175	5.03575	0.863531397356733
0.954	5.9425	3.44825	0.898132953933029
0.954	5.5715	3.26275	0.913439709376088
0.954	4.514	2.734	0.858468345308539
0.954	5.492	3.223	0.884784662377403
0.954	3.7675	2.36075	0.875377649832159
0.954	6.2985	3.62625	0.942453326288307
0.954	8.0215	4.48775	0.905259199273703
0.954	3.6585	2.30625	0.891916853514669
0.954	2.8325	1.89325	0.936117940354167
0.954	9.6795	5.31675	0.929981514125857
0.954	7.026	3.99	0.874448313342431
0.954	5.8555	3.40475	0.911968068037526
0.954	7.1735	4.06375	0.919182453418202
0.954	9.1145	5.03425	0.854554760472282
0.954	6.6945	3.82425	0.908748194803657
0.954	2.3695	1.66175	0.907945702613322
0.954	3.6215	2.28775	0.90849069796592
0.954	4.0915	2.52275	0.952878698378259
0.954	3.122	2.038	0.927444980694813
0.6647	0.954	0.80935	0.942218336750544
0.3441	0.954	0.64905	0.94348435247575
0.954	2.588	1.771	0.941583871893186
0.954	2.542	1.748	0.964175391410359
0.954	3.49	2.222	0.972101398966157
0.954	7.1105	4.03225	0.95921919183324
0.954	7.0695	4.01175	0.95680245367301
0.954	6.576	3.765	0.940539458256217
0.954	6.576	3.765	0.942786274843202
0.954	5.0125	2.98325	0.899936043250437
0.954	6.2165	3.58525	0.865808813251489
0.954	12.895	6.9245	0.936880550493082
0.954	6.3915	3.67275	0.922967896594241
3.427	7.619	5.523	0.956839577007658
4.859	7.619	6.239	0.945215305543161
7.6015	7.619	7.61025	0.958137831602669
7.365	7.619	7.492	0.942570383307199
6.525	7.619	7.072	0.968246718250848
7.619	12.275	9.947	0.924040414362194
1.3135	7.619	4.46625	0.946873801214019
7.619	9.409	8.514	0.942644202642288
7.2185	7.619	7.41875	0.973934318730389
7.5375	7.619	7.57825	0.936516892927487
7.619	8.522	8.0705	0.957251290536685
7.441	7.619	7.53	0.945920114591274
4.9925	7.619	6.30575	0.943065155739313
6.836	7.619	7.2275	0.956785208278641
5.6115	7.619	6.61525	0.962397022852448
7.619	9.503	8.561	0.949314416347873
7.5525	7.619	7.58575	0.965754242263726
6.107	7.619	6.863	0.959438946355195
7.063	7.619	7.341	0.941027515898106
7.619	12.545	10.082	0.942682762811055
7.619	10.78	9.1995	0.92899545050277
7.619	9.1175	8.36825	0.930617177135318
5.9425	7.619	6.78075	0.956391503411747
5.5715	7.619	6.59525	0.951947998497055
4.514	7.619	6.0665	0.941007081134969
5.492	7.619	6.5555	0.951889879217309
3.7675	7.619	5.69325	0.939243402469205
6.2985	7.619	6.95875	0.951554281685746
7.619	8.0215	7.82025	0.941900003911279
3.6585	7.619	5.63875	0.941966500770188
2.8325	7.619	5.22575	0.940387392621859
7.619	9.6795	8.64925	0.955166538862012
7.026	7.619	7.3225	0.950801939528796
5.8555	7.619	6.73725	0.970000989632648
7.1735	7.619	7.39625	0.968929353084911
7.619	9.1145	8.36675	0.944917206813723
6.6945	7.619	7.15675	0.9528890843812
2.3695	7.619	4.99425	0.96928910692522
3.6215	7.619	5.62025	0.956972603602822
4.0915	7.619	5.85525	0.964753399711247
3.122	7.619	5.3705	0.960526435113367
0.6647	7.619	4.14185	0.931536852749568
0.3441	7.619	3.98155	0.945166971857229
2.588	7.619	5.1035	0.945909272086635
2.542	7.619	5.0805	0.95351747093649
3.49	7.619	5.5545	0.990803687877905
7.1105	7.619	7.36475	0.966974714965231
7.0695	7.619	7.34425	0.941287138050752
6.576	7.619	7.0975	0.949121355466744
6.576	7.619	7.0975	0.954963813354721
5.0125	7.619	6.31575	0.937200944752462
6.2165	7.619	6.91775	0.957643660475464
7.619	12.895	10.257	0.980330415064796
6.3915	7.619	7.00525	0.972827939304014
3.427	4.859	4.143	0.814845404205296
3.427	7.6015	5.51425	0.93418298081019
3.427	7.365	5.396	0.833510588059454
3.427	6.525	4.976	0.983432488945071
3.427	12.275	7.851	0.901162601893339
1.3135	3.427	2.37025	0.818597456387633
3.427	9.409	6.418	0.816783973572526
3.427	7.2185	5.32275	0.86704348878636
3.427	7.5375	5.48225	0.862886851769049
3.427	8.522	5.9745	0.822726784889413
3.427	7.441	5.434	0.873795539320103
3.427	4.9925	4.20975	0.890649578398461
3.427	6.836	5.1315	0.866729389609349
3.427	5.6115	4.51925	0.807753264395823
3.427	9.503	6.465	0.866902519451289
3.427	7.5525	5.48975	0.867225908001477
3.427	6.107	4.767	0.812129547019836
3.427	7.063	5.245	0.876534163274344
3.427	12.545	7.986	0.863650595420711
3.427	10.78	7.1035	0.867969916427771
3.427	9.1175	6.27225	0.87900709889579
3.427	5.9425	4.68475	0.874355927749469
3.427	5.5715	4.49925	0.923479372349181
3.427	4.514	3.9705	0.873513264842177
3.427	5.492	4.4595	0.852605452487129
3.427	3.7675	3.59725	0.882681830659416
3.427	6.2985	4.86275	0.943779081832178
3.427	8.0215	5.72425	0.871553029844965
3.427	3.6585	3.54275	0.871608106746875
2.8325	3.427	3.12975	0.946554532178417
3.427	9.6795	6.55325	0.929109043624697
3.427	7.026	5.2265	0.798465226872197
3.427	5.8555	4.64125	0.843927749839111
3.427	7.1735	5.30025	0.862684486298917
3.427	9.1145	6.27075	0.885052863561586
3.427	6.6945	5.06075	0.877589213079529
2.3695	3.427	2.89825	0.892127091477841
3.427	3.6215	3.52425	0.884250865983661
3.427	4.0915	3.75925	0.951008159279766
3.122	3.427	3.2745	0.908672591983051
0.6647	3.427	2.04585	0.941374503015925
0.3441	3.427	1.88555	0.939067087159275
2.588	3.427	3.0075	0.969441908536894
2.542	3.427	2.9845	0.979772209279631
3.427	3.49	3.4585	0.972950558042172
3.427	7.1105	5.26875	0.956064147071203
3.427	7.0695	5.24825	0.972196072059215
3.427	6.576	5.0015	0.933568810890654
3.427	6.576	5.0015	0.943510168291847
3.427	5.0125	4.21975	0.853890649288675
3.427	6.2165	4.82175	0.868847503475758
3.427	12.895	8.161	0.903680119131617
3.427	6.3915	4.90925	0.89544678858159
4.859	7.6015	6.23025	0.908256997066102
4.859	7.365	6.112	0.777937478807075
4.859	6.525	5.692	0.965722768859011
4.859	12.275	8.567	0.910384516214659
1.3135	4.859	3.08625	0.779364782887121
4.859	9.409	7.134	0.776647302620119
4.859	7.2185	6.03875	0.886571224342513
4.859	7.5375	6.19825	0.819590094460211
4.859	8.522	6.6905	0.770880863170274
4.859	7.441	6.15	0.802657769655608
4.859	4.9925	4.92575	0.793669910655759
4.859	6.836	5.8475	0.831089390232495
4.859	5.6115	5.23525	0.823358231963092
4.859	9.503	7.181	0.801181160451577
4.859	7.5525	6.20575	0.862357430601063
4.859	6.107	5.483	0.828782062370614
4.859	7.063	5.961	0.848729922360798
4.859	12.545	8.702	0.819035383545895
4.859	10.78	7.8195	0.804137891575414
4.859	9.1175	6.98825	0.829212290744309
4.859	5.9425	5.40075	0.880059104863749
4.859	5.5715	5.21525	0.91053494500044
4.514	4.859	4.6865	0.8180465943944
4.859	5.492	5.1755	0.838995813627668
3.7675	4.859	4.31325	0.806182050955605
4.859	6.2985	5.57875	0.947451550228042
4.859	8.0215	6.44025	0.88422535828398
3.6585	4.859	4.25875	0.864407447518538
2.8325	4.859	3.84575	0.927459552233567
4.859	9.6795	7.26925	0.909752785651444
4.859	7.026	5.9425	0.784511159315509
4.859	5.8555	5.35725	0.888826287562067
4.859	7.1735	6.01625	0.90159662015165
4.859	9.1145	6.98675	0.824605793597304
4.859	6.6945	5.77675	0.886408903147478
2.3695	4.859	3.61425	0.922162181465196
3.6215	4.859	4.24025	0.908942700830691
4.0915	4.859	4.47525	0.961167083245186
3.122	4.859	3.9905	0.935851907418937
0.6647	4.859	2.76185	0.935545401588576
0.3441	4.859	2.60155	0.934642543386545
2.588	4.859	3.7235	0.949802789808283
2.542	4.859	3.7005	0.965384868208868
3.49	4.859	4.1745	0.974127730040311
4.859	7.1105	5.98475	0.959675935084127
4.859	7.0695	5.96425	0.961787138909666
4.859	6.576	5.7175	0.942395011435543
4.859	6.576	5.7175	0.949391459863823
4.859	5.0125	4.93575	0.858371357401701
4.859	6.2165	5.53775	0.821306508928982
4.859	12.895	8.877	0.933357888864072
4.859	6.3915	5.62525	0.903267287247084
7.365	7.6015	7.48325	0.915199276366128
6.525	7.6015	7.06325	0.962117544946783
7.6015	12.275	9.93825	0.921924206584708
1.3135	7.6015	4.4575	0.91519526776586
7.6015	9.409	8.50525	0.912932480693914
7.2185	7.6015	7.41	0.943383538192915
7.5375	7.6015	7.5695	0.894924533857906
7.6015	8.522	8.06175	0.917651101177021
7.441	7.6015	7.52125	0.931689448153618
4.9925	7.6015	6.297	0.903019831306618
6.836	7.6015	7.21875	0.930781877715982
5.6115	7.6015	6.6065	0.936523204965425
7.6015	9.503	8.55225	0.903680949395944
7.5525	7.6015	7.577	0.905211461194526
6.107	7.6015	6.85425	0.926036015441505
7.063	7.6015	7.33225	0.901659980098362
7.6015	12.545	10.07325	0.914763187029382
7.6015	10.78	9.19075	0.893584493352926
7.6015	9.1175	8.3595	0.910995891401901
5.9425	7.6015	6.772	0.938675365586355
5.5715	7.6015	6.5865	0.927172953846136
4.514	7.6015	6.05775	0.920917264680186
5.492	7.6015	6.54675	0.934372182500964
3.7675	7.6015	5.6845	0.913319354253401
6.2985	7.6015	6.95	0.958768018328187
7.6015	8.0215	7.8115	0.921867825003939
3.6585	7.6015	5.63	0.920862658475353
2.8325	7.6015	5.217	0.933529379352529
7.6015	9.6795	8.6405	0.930334517925233
7.026	7.6015	7.31375	0.915511237014093
5.8555	7.6015	6.7285	0.945164036087853
7.1735	7.6015	7.3875	0.955112652086527
7.6015	9.1145	8.358	0.91188004508387
6.6945	7.6015	7.148	0.938380853583215
2.3695	7.6015	4.9855	0.955958111569867
3.6215	7.6015	5.6115	0.940343282685736
4.0915	7.6015	5.8465	0.962329250746171
3.122	7.6015	5.36175	0.957735844512894
0.6647	7.6015	4.1331	0.948909905282521
0.3441	7.6015	3.9728	0.94623009914616
2.588	7.6015	5.09475	0.935332335875523
2.542	7.6015	5.07175	0.954858855622388
3.49	7.6015	5.54575	0.96854559250696
7.1105	7.6015	7.356	0.964399181867734
7.0695	7.6015	7.3355	0.9512919405918
6.576	7.6015	7.08875	0.955333165414557
6.576	7.6015	7.08875	0.954666302025352
5.0125	7.6015	6.307	0.930479938869895
6.2165	7.6015	6.909	0.925530613857082
7.6015	12.895	10.24825	0.963122272014494
6.3915	7.6015	6.9965	0.949251723370914
6.525	7.365	6.945	0.961821323971868
7.365	12.275	9.82	0.893562433431696
1.3135	7.365	4.33925	0.780986046324012
7.365	9.409	8.387	0.802966327719254
7.2185	7.365	7.29175	0.879303325166752
7.365	7.5375	7.45125	0.839721238870453
7.365	8.522	7.9435	0.809131989453166
7.365	7.441	7.403	0.857806692299799
4.9925	7.365	6.17875	0.822287342062861
6.836	7.365	7.1005	0.853155153265603
5.6115	7.365	6.48825	0.827969695276993
7.365	9.503	8.434	0.808566398675742
7.365	7.5525	7.45875	0.86494254330351
